configuracion,idx_original,clase_objetivo,es_semilla_valida,k,radio_percentil_distancias,umbral_densidad,radio_percentil_riesgos,umbral_entropia,umbral_riesgo,entropia,criterio_pureza,proporcion_min,proporcion_min_valor,densidad,densidad_valor,riesgo,riesgo_valor,pasa_pureza,pasa_densidad,pasa_riesgo,vecinos_validos_por_percentil,synthetics_from_this_seed,cant_vecinos_en_p_elegido,cant_min_en_p_elegido
PRD70_PR30_CPprop_UD050_UR040_Upp060_I1,38,1,False,7,0.9805215918284288,0.5,0.5016161563051562,,0.4,,proporcion,5/7,0.7142857142857143,3/7,0.42857142857142855,1/7,0.14285714285714285,True,False,True,3,0,3,2
PRD70_PR30_CPprop_UD050_UR040_Upp060_I1,30,1,True,7,0.9805215918284288,0.5,0.5016161563051562,,0.4,,proporcion,6/7,0.8571428571428571,6/7,0.8571428571428571,0/7,0.0,True,True,True,6,0,6,5
PRD70_PR30_CPprop_UD050_UR040_Upp060_I1,48,1,False,7,0.9805215918284288,0.5,0.5016161563051562,,0.4,,proporcion,6/7,0.8571428571428571,2/7,0.2857142857142857,0/7,0.0,True,False,True,2,0,2,2
PRD70_PR30_CPprop_UD050_UR040_Upp060_I1,67,1,False,7,0.9805215918284288,0.5,0.5016161563051562,,0.4,,proporcion,7/7,1.0,2/7,0.2857142857142857,0/7,0.0,True,False,True,2,0,2,2
PRD70_PR30_CPprop_UD050_UR040_Upp060_I1,55,1,False,7,0.9805215918284288,0.5,0.5016161563051562,,0.4,,proporcion,4/7,0.5714285714285714,2/7,0.2857142857142857,0/7,0.0,False,False,True,2,0,2,0
PRD70_PR30_CPprop_UD050_UR040_Upp060_I1,66,1,False,7,0.9805215918284288,0.5,0.5016161563051562,,0.4,,proporcion,7/7,1.0,2/7,0.2857142857142857,0/7,0.0,True,False,True,2,0,2,2
PRD70_PR30_CPprop_UD050_UR040_Upp060_I1,22,1,True,7,0.9805215918284288,0.5,0.5016161563051562,,0.4,,proporcion,5/7,0.7142857142857143,7/7,1.0,2/7,0.2857142857142857,True,True,True,7,0,7,5
PRD70_PR30_CPprop_UD050_UR040_Upp060_I1,32,1,False,7,0.9805215918284288,0.5,0.5016161563051562,,0.4,,proporcion,4/7,0.5714285714285714,6/7,0.8571428571428571,0/7,0.0,False,True,True,6,0,6,4
PRD70_PR30_CPprop_UD050_UR040_Upp060_I1,12,1,False,7,0.9805215918284288,0.5,0.5016161563051562,,0.4,,proporcion,4/7,0.5714285714285714,4/7,0.5714285714285714,0/7,0.0,False,True,True,4,0,4,2
PRD70_PR30_CPprop_UD050_UR040_Upp060_I1,62,1,False,7,0.9805215918284288,0.5,0.5016161563051562,,0.4,,proporcion,7/7,1.0,2/7,0.2857142857142857,0/7,0.0,True,False,True,2,0,2,2
