configuracion,idx_original,clase_objetivo,es_semilla_valida,k,radio_percentil_distancias,umbral_densidad,radio_percentil_riesgos,umbral_entropia,umbral_riesgo,entropia,criterio_pureza,proporcion_min,proporcion_min_valor,densidad,densidad_valor,riesgo,riesgo_valor,pasa_pureza,pasa_densidad,pasa_riesgo,vecinos_validos_por_percentil,synthetics_from_this_seed,cant_vecinos_en_p_elegido,cant_min_en_p_elegido
PRD85_PR40_CPent_UD045_UR045_PE80_I0,858,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,5/7,0.7142857142857143,False,True,False,7,0,7,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,695,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,3/7,0.42857142857142855,0/7,0.0,0/7,0.0,True,False,True,0,0,0,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,151,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,5/7,0.7142857142857143,False,True,False,7,0,7,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1044,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,4/7,0.5714285714285714,0/7,0.0,0/7,0.0,True,False,True,0,0,0,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1773,1,True,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,3/7,0.42857142857142855,7/7,1.0,0/7,0.0,True,True,True,7,66,7,3
PRD85_PR40_CPent_UD045_UR045_PE80_I0,676,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.0,entropia,0/7,0.0,7/7,1.0,3/7,0.42857142857142855,False,True,True,7,0,7,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,867,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,5/7,0.7142857142857143,False,True,False,7,0,7,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1353,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.5916727785823273,entropia,1/7,0.14285714285714285,3/7,0.42857142857142855,0/7,0.0,False,False,True,3,0,3,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1001,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,5/7,0.7142857142857143,False,True,False,7,0,7,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,157,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.5916727785823273,entropia,1/7,0.14285714285714285,7/7,1.0,6/7,0.8571428571428571,False,True,False,7,0,7,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1563,1,True,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.5916727785823275,entropia,6/7,0.8571428571428571,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,65,7,6
PRD85_PR40_CPent_UD045_UR045_PE80_I0,564,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,4/7,0.5714285714285714,2/7,0.2857142857142857,0/7,0.0,True,False,True,2,0,2,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1392,1,True,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,5/7,0.7142857142857143,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,71,7,5
PRD85_PR40_CPent_UD045_UR045_PE80_I0,399,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.0,entropia,0/7,0.0,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,776,1,True,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,3/7,0.42857142857142855,7/7,1.0,0/7,0.0,True,True,True,7,78,7,3
PRD85_PR40_CPent_UD045_UR045_PE80_I0,781,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,5/7,0.7142857142857143,False,True,False,7,0,7,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1146,1,True,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,4/7,0.5714285714285714,7/7,1.0,2/7,0.2857142857142857,True,True,True,7,70,7,4
PRD85_PR40_CPent_UD045_UR045_PE80_I0,246,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.5916727785823273,entropia,1/7,0.14285714285714285,7/7,1.0,6/7,0.8571428571428571,False,True,False,7,0,7,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,615,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.0,entropia,0/7,0.0,7/7,1.0,7/7,1.0,False,True,False,7,0,7,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,420,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,3/7,0.42857142857142855,7/7,1.0,4/7,0.5714285714285714,True,True,False,7,0,7,3
PRD85_PR40_CPent_UD045_UR045_PE80_I0,333,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,3/7,0.42857142857142855,3/7,0.42857142857142855,0/7,0.0,True,False,True,3,0,3,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1969,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,3/7,0.42857142857142855,0/7,0.0,0/7,0.0,True,False,True,0,0,0,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1312,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.5916727785823273,entropia,1/7,0.14285714285714285,7/7,1.0,0/7,0.0,False,True,True,7,0,7,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,203,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,0/7,0.0,False,True,True,7,0,7,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,955,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1582,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.0,entropia,0/7,0.0,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,828,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.0,entropia,0/7,0.0,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,462,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.5916727785823273,entropia,1/7,0.14285714285714285,7/7,1.0,1/7,0.14285714285714285,False,True,True,7,0,7,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,726,1,True,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,4/7,0.5714285714285714,7/7,1.0,0/7,0.0,True,True,True,7,60,7,4
PRD85_PR40_CPent_UD045_UR045_PE80_I0,154,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,5/7,0.7142857142857143,False,True,False,7,0,7,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,410,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.5916727785823273,entropia,1/7,0.14285714285714285,7/7,1.0,0/7,0.0,False,True,True,7,0,7,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,421,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.0,entropia,0/7,0.0,7/7,1.0,6/7,0.8571428571428571,False,True,False,7,0,7,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,560,1,True,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,3/7,0.42857142857142855,7/7,1.0,0/7,0.0,True,True,True,7,50,7,3
PRD85_PR40_CPent_UD045_UR045_PE80_I0,457,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.0,entropia,0/7,0.0,7/7,1.0,0/7,0.0,False,True,True,7,0,7,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.0,entropia,0/7,0.0,7/7,1.0,7/7,1.0,False,True,False,7,0,7,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,667,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,0/7,0.0,0/7,0.0,False,False,True,0,0,0,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1006,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,0/7,0.0,False,True,True,7,0,7,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,909,1,True,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,4/7,0.5714285714285714,4/7,0.5714285714285714,0/7,0.0,True,True,True,4,54,4,4
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1295,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.5916727785823273,entropia,1/7,0.14285714285714285,7/7,1.0,4/7,0.5714285714285714,False,True,False,7,0,7,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,174,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.5916727785823273,entropia,1/7,0.14285714285714285,7/7,1.0,0/7,0.0,False,True,True,7,0,7,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1801,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,5/7,0.7142857142857143,False,True,False,7,0,7,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,82,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.0,entropia,0/7,0.0,7/7,1.0,7/7,1.0,False,True,False,7,0,7,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,970,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,4/7,0.5714285714285714,2/7,0.2857142857142857,0/7,0.0,True,False,True,2,0,2,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1544,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.5916727785823273,entropia,1/7,0.14285714285714285,1/7,0.14285714285714285,0/7,0.0,False,False,True,1,0,1,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,21,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,3/7,0.42857142857142855,2/7,0.2857142857142857,0/7,0.0,True,False,True,2,0,2,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,296,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,1/7,0.14285714285714285,0/7,0.0,False,False,True,1,0,1,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1836,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,5/7,0.7142857142857143,False,True,False,7,0,7,2
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1154,1,True,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,4/7,0.5714285714285714,7/7,1.0,0/7,0.0,True,True,True,7,63,7,4
PRD85_PR40_CPent_UD045_UR045_PE80_I0,998,1,True,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.9852281360342515,entropia,3/7,0.42857142857142855,7/7,1.0,1/7,0.14285714285714285,True,True,True,7,69,7,3
PRD85_PR40_CPent_UD045_UR045_PE80_I0,428,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.0,entropia,0/7,0.0,7/7,1.0,7/7,1.0,False,True,False,7,0,7,0
PRD85_PR40_CPent_UD045_UR045_PE80_I0,1180,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.5916727785823273,entropia,1/7,0.14285714285714285,7/7,1.0,0/7,0.0,False,True,True,7,0,7,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,177,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,2/7,0.2857142857142857,0/7,0.0,False,False,True,2,0,2,1
PRD85_PR40_CPent_UD045_UR045_PE80_I0,262,1,False,7,18.20285340981589,0.45,6.804251870070122,0.9852281360342515,0.45,0.863120568566631,entropia,2/7,0.2857142857142857,7/7,1.0,0/7,0.0,False,True,True,7,0,7,2
